input	chunk	run	mode	raw_bytes	total_bytes	framing_bytes	payload_bytes	model_bytes	fold_bytes	encode_us	decode_us	ok
corpus_set/table/table.csv	37	0	order0	65536	20375	4110	16265	0	21247	0	0	1
corpus_set/table/table.csv	37	0	order1_tok	65536	21182	4110	17072	0	21247	0	0	1
corpus_set/table/table.csv	37	0	order1_byte	65536	26938	10	26928	0	21247	0	0	1
corpus_set/table/table.csv	37	0	context	65536	21814	4114	17700	0	21247	180618	15855	1
corpus_set/table/table.csv	37	1	context	65536	21814	4114	17700	0	21247	184612	14339	1
corpus_set/table/table.csv	37	2	context	65536	21814	4114	17700	0	21247	181166	16067	1
corpus_set/table/table.csv	38	0	fold	65536	21389	5304	16085	0	21389	0	0	1
corpus_set/table/table.csv	38	0	order0	65536	20515	4038	16477	0	21389	0	0	1
corpus_set/table/table.csv	38	0	order1_tok	65536	21178	4038	17140	0	21389	0	0	1
corpus_set/table/table.csv	38	0	order1_byte	65536	26967	10	26957	0	21389	0	0	1
corpus_set/table/table.csv	38	0	context	65536	21587	4042	17545	0	21389	169827	13808	1
corpus_set/table/table.csv	38	1	context	65536	21587	4042	17545	0	21389	170482	14227	1
corpus_set/table/table.csv	38	2	context	65536	21587	4042	17545	0	21389	174123	16858	1
corpus_set/table/table.csv	39	0	fold	65536	21654	5394	16260	0	21654	0	0	1
corpus_set/table/table.csv	39	0	order0	65536	20767	4110	16657	0	21654	0	0	1
corpus_set/table/table.csv	39	0	order1_tok	65536	21444	4110	17334	0	21654	0	0	1
corpus_set/table/table.csv	39	0	order1_byte	65536	26899	10	26889	0	21654	0	0	1
corpus_set/table/table.csv	39	0	context	65536	21942	4114	17828	0	21654	182288	14558	1
corpus_set/table/table.csv	39	1	context	65536	21942	4114	17828	0	21654	182956	15917	1
corpus_set/table/table.csv	39	2	context	65536	21942	4114	17828	0	21654	185267	15562	1
corpus_set/table/table.csv	40	0	fold	65536	20847	5049	15798	0	20847	0	0	1
corpus_set/table/table.csv	40	0	order0	65536	20013	3834	16179	0	20847	0	0	1
corpus_set/table/table.csv	40	0	order1_tok	65536	20691	3834	16857	0	20847	0	0	1
corpus_set/table/table.csv	40	0	order1_byte	65536	27023	10	27013	0	20847	0	0	1
corpus_set/table/table.csv	40	0	context	65536	21128	3838	17290	0	20847	171682	21984	1
corpus_set/table/table.csv	40	1	context	65536	21128	3838	17290	0	20847	168513	14946	1
corpus_set/table/table.csv	40	2	context	65536	21128	3838	17290	0	20847	168789	14662	1
corpus_set/table/table.csv	41	0	fold	65536	21544	5394	16150	0	21544	0	0	1
corpus_set/table/table.csv	41	0	order0	65536	20663	4110	16553	0	21544	0	0	1
corpus_set/table/table.csv	41	0	order1_tok	65536	21377	4110	17267	0	21544	0	0	1
corpus_set/table/table.csv	41	0	order1_byte	65536	26712	10	26702	0	21544	0	0	1
corpus_set/table/table.csv	41	0	context	65536	21972	4114	17858	0	21544	183130	14361	1
corpus_set/table/table.csv	41	1	context	65536	21972	4114	17858	0	21544	183068	14213	1
corpus_set/table/table.csv	41	2	context	65536	21972	4114	17858	0	21544	182106	15651	1
corpus_set/table/table.csv	42	0	fold	65536	21209	5079	16130	0	21209	0	0	1
corpus_set/table/table.csv	42	0	order0	65536	20372	3858	16514	0	21209	0	0	1
corpus_set/table/table.csv	42	0	order1_tok	65536	21014	3858	17156	0	21209	0	0	1
corpus_set/table/table.csv	42	0	order1_byte	65536	26916	10	26906	0	21209	0	0	1
corpus_set/table/table.csv	42	0	context	65536	21501	3862	17639	0	21209	168304	15244	1
corpus_set/table/table.csv	42	1	context	65536	21501	3862	17639	0	21209	169151	14083	1
corpus_set/table/table.csv	42	2	context	65536	21501	3862	17639	0	21209	169004	13287	1
corpus_set/table/table.csv	43	0	fold	65536	22015	5394	16621	0	22015	0	0	1
corpus_set/table/table.csv	43	0	order0	65536	21128	4110	17018	0	22015	0	0	1
corpus_set/table/table.csv	43	0	order1_tok	65536	21740	4110	17630	0	22015	0	0	1
corpus_set/table/table.csv	43	0	order1_byte	65536	26913	10	26903	0	22015	0	0	1
corpus_set/table/table.csv	43	0	context	65536	22226	4114	18112	0	22015	194889	24188	1
corpus_set/table/table.csv	43	1	context	65536	22226	4114	18112	0	22015	182541	15838	1
corpus_set/table/table.csv	43	2	context	65536	22226	4114	18112	0	22015	180047	14700	1
corpus_set/table/table.csv	44	0	fold	65536	21111	5394	15717	0	21111	0	0	1
corpus_set/table/table.csv	44	0	order0	65536	20230	4110	16120	0	21111	0	0	1
corpus_set/table/table.csv	44	0	order1_tok	65536	21052	4110	16942	0	21111	0	0	1
corpus_set/table/table.csv	44	0	order1_byte	65536	26981	10	26971	0	21111	0	0	1
corpus_set/table/table.csv	44	0	context	65536	21625	4114	17511	0	21111	184287	14996	1
corpus_set/table/table.csv	44	1	context	65536	21625	4114	17511	0	21111	183803	14066	1
corpus_set/table/table.csv	44	2	context	65536	21625	4114	17511	0	21111	180269	14254	1
corpus_set/table/table.csv	45	0	fold	65536	21284	5394	15890	0	21284	0	0	1
corpus_set/table/table.csv	45	0	order0	65536	20412	4110	16302	0	21284	0	0	1
corpus_set/table/table.csv	45	0	order1_tok	65536	21205	4110	17095	0	21284	0	0	1
corpus_set/table/table.csv	45	0	order1_byte	65536	27002	10	26992	0	21284	0	0	1
corpus_set/table/table.csv	45	0	context	65536	21809	4114	17695	0	21284	187158	14454	1
corpus_set/table/table.csv	45	1	context	65536	21809	4114	17695	0	21284	187445	16326	1
corpus_set/table/table.csv	45	2	context	65536	21809	4114	17695	0	21284	181327	14268	1
corpus_set/table/table.csv	46	0	fold	65536	21910	5394	16516	0	21910	0	0	1
corpus_set/table/table.csv	46	0	order0	65536	21015	4110	16905	0	21910	0	0	1
corpus_set/table/table.csv	46	0	order1_tok	65536	21745	4110	17635	0	21910	0	0	1
corpus_set/table/table.csv	46	0	order1_byte	65536	26885	10	26875	0	21910	0	0	1
corpus_set/table/table.csv	46	0	context	65536	22380	4114	18266	0	21910	184406	14971	1
corpus_set/table/table.csv	46	1	context	65536	22380	4114	18266	0	21910	181533	14644	1
corpus_set/table/table.csv	46	2	context	65536	22380	4114	18266	0	21910	177880	14381	1
corpus_set/table/table.csv	47	0	fold	65536	21959	5394	16565	0	21959	0	0	1
corpus_set/table/table.csv	47	0	order0	65536	21064	4110	16954	0	21959	0	0	1
corpus_set/table/table.csv	47	0	order1_tok	65536	21715	4110	17605	0	21959	0	0	1
corpus_set/table/table.csv	47	0	order1_byte	65536	26930	10	26920	0	21959	0	0	1
corpus_set/table/table.csv	47	0	context	65536	22269	4114	18155	0	21959	183364	14469	1
corpus_set/table/table.csv	47	1	context	65536	22269	4114	18155	0	21959	199397	24009	1
corpus_set/table/table.csv	47	2	context	65536	22269	4114	18155	0	21959	185454	15503	1
corpus_set/table/table.csv	48	0	fold	65536	16094	5099	10995	0	16094	0	0	1
corpus_set/table/table.csv	48	0	order0	65536	15214	3874	11340	0	16094	0	0	1
corpus_set/table/table.csv	48	0	order1_tok	65536	15601	3874	11727	0	16094	0	0	1
corpus_set/table/table.csv	48	0	order1_byte	65536	25828	10	25818	0	16094	0	0	1
corpus_set/table/table.csv	48	0	context	65536	15785	3878	11907	0	16094	139031	12642	1
corpus_set/table/table.csv	48	1	context	65536	15785	3878	11907	0	16094	136831	13965	1
corpus_set/table/table.csv	48	2	context	65536	15785	3878	11907	0	16094	136405	12745	1
corpus_set/table/table.csv	49	0	fold	65536	11214	3609	7605	0	11214	0	0	1
corpus_set/table/table.csv	49	0	order0	65536	10590	2682	7908	0	11214	0	0	1
corpus_set/table/table.csv	49	0	order1_tok	65536	11033	2682	8351	0	11214	0	0	1
corpus_set/table/table.csv	49	0	order1_byte	65536	22802	10	22792	0	11214	0	0	1
corpus_set/table/table.csv	49	0	context	65536	11247	2686	8561	0	11214	92459	7413	1
corpus_set/table/table.csv	49	1	context	65536	11247	2686	8561	0	11214	93312	7055	1
corpus_set/table/table.csv	49	2	context	65536	11247	2686	8561	0	11214	92972	7871	1
corpus_set/table/table.csv	50	0	fold	65536	11345	3559	7786	0	11345	0	0	1
corpus_set/table/table.csv	50	0	order0	65536	10710	2642	8068	0	11345	0	0	1
corpus_set/table/table.csv	50	0	order1_tok	65536	11087	2642	8445	0	11345	0	0	1
corpus_set/table/table.csv	50	0	order1_byte	65536	22680	10	22670	0	11345	0	0	1
corpus_set/table/table.csv	50	0	context	65536	11237	2646	8591	0	11345	93504	7362	1
corpus_set/table/table.csv	50	1	context	65536	11237	2646	8591	0	11345	96327	10018	1
corpus_set/table/table.csv	50	2	context	65536	11237	2646	8591	0	11345	94155	7804	1
corpus_set/table/table.csv	51	0	fold	65536	11686	4009	7677	0	11686	0	0	1
corpus_set/table/table.csv	51	0	order0	65536	10977	3002	7975	0	11686	0	0	1
corpus_set/table/table.csv	51	0	order1_tok	65536	11316	3002	8314	0	11686	0	0	1
corpus_set/table/table.csv	51	0	order1_byte	65536	22717	10	22707	0	11686	0	0	1
corpus_set/table/table.csv	51	0	context	65536	11463	3006	8457	0	11686	100763	8168	1
corpus_set/table/table.csv	51	1	context	65536	11463	3006	8457	0	11686	98487	10053	1
corpus_set/table/table.csv	51	2	context	65536	11463	3006	8457	0	11686	99302	8098	1
corpus_set/table/table.csv	52	0	fold	65536	11115	3384	7731	0	11115	0	0	1
corpus_set/table/table.csv	52	0	order0	65536	10512	2502	8010	0	11115	0	0	1
corpus_set/table/table.csv	52	0	order1_tok	65536	10900	2502	8398	0	11115	0	0	1
corpus_set/table/table.csv	52	0	order1_byte	65536	22738	10	22728	0	11115	0	0	1
corpus_set/table/table.csv	52	0	context	65536	11061	2506	8555	0	11115	90402	7056	1
corpus_set/table/table.csv	52	1	context	65536	11061	2506	8555	0	11115	94426	9860	1
corpus_set/table/table.csv	52	2	context	65536	11061	2506	8555	0	11115	97464	7258	1
corpus_set/table/table.csv	53	0	fold	65536	11713	3844	7869	0	11713	0	0	1
corpus_set/table/table.csv	53	0	order0	65536	11034	2870	8164	0	11713	0	0	1
corpus_set/table/table.csv	53	0	order1_tok	65536	11416	2870	8546	0	11713	0	0	1
corpus_set/table/table.csv	53	0	order1_byte	65536	22693	10	22683	0	11713	0	0	1
corpus_set/table/table.csv	53	0	context	65536	11600	2874	8726	0	11713	102216	7923	1
corpus_set/table/table.csv	53	1	context	65536	11600	2874	8726	0	11713	101473	8146	1
corpus_set/table/table.csv	53	2	context	65536	11600	2874	8726	0	11713	99505	7750	1
corpus_set/table/table.csv	54	0	fold	65536	11960	3954	8006	0	11960	0	0	1
corpus_set/table/table.csv	54	0	order0	65536	11264	2958	8306	0	11960	0	0	1
corpus_set/table/table.csv	54	0	order1_tok	65536	11643	2958	8685	0	11960	0	0	1
corpus_set/table/table.csv	54	0	order1_byte	65536	22749	10	22739	0	11960	0	0	1
corpus_set/table/table.csv	54	0	context	65536	11888	2962	8926	0	11960	104207	8536	1
corpus_set/table/table.csv	54	1	context	65536	11888	2962	8926	0	11960	107341	8253	1
corpus_set/table/table.csv	54	2	context	65536	11888	2962	8926	0	11960	105168	8324	1
corpus_set/table/table.csv	55	0	fold	65536	11860	3994	7866	0	11860	0	0	1
corpus_set/table/table.csv	55	0	order0	65536	11156	2990	8166	0	11860	0	0	1
corpus_set/table/table.csv	55	0	order1_tok	65536	11539	2990	8549	0	11860	0	0	1
corpus_set/table/table.csv	55	0	order1_byte	65536	22782	10	22772	0	11860	0	0	1
corpus_set/table/table.csv	55	0	context	65536	11738	2994	8744	0	11860	106068	9280	1
corpus_set/table/table.csv	55	1	context	65536	11738	2994	8744	0	11860	111510	8396	1
corpus_set/table/table.csv	55	2	context	65536	11738	2994	8744	0	11860	102955	10284	1
corpus_set/table/table.csv	56	0	fold	65536	11665	3894	7771	0	11665	0	0	1
corpus_set/table/table.csv	56	0	order0	65536	10977	2910	8067	0	11665	0	0	1
corpus_set/table/table.csv	56	0	order1_tok	65536	11335	2910	8425	0	11665	0	0	1
corpus_set/table/table.csv	56	0	order1_byte	65536	22738	10	22728	0	11665	0	0	1
corpus_set/table/table.csv	56	0	context	65536	11516	2914	8602	0	11665	99784	8065	1
corpus_set/table/table.csv	56	1	context	65536	11516	2914	8602	0	11665	100405	8064	1
corpus_set/table/table.csv	56	2	context	65536	11516	2914	8602	0	11665	99572	8475	1
corpus_set/table/table.csv	57	0	fold	65536	11223	3624	7599	0	11223	0	0	1
corpus_set/table/table.csv	57	0	order0	65536	10576	2694	7882	0	11223	0	0	1
corpus_set/table/table.csv	57	0	order1_tok	65536	10925	2694	8231	0	11223	0	0	1
corpus_set/table/table.csv	57	0	order1_byte	65536	22817	10	22807	0	11223	0	0	1
corpus_set/table/table.csv	57	0	context	65536	11078	2698	8380	0	11223	94192	7768	1
corpus_set/table/table.csv	57	1	context	65536	11078	2698	8380	0	11223	92716	7336	1
corpus_set/table/table.csv	57	2	context	65536	11078	2698	8380	0	11223	93997	7298	1
corpus_set/table/table.csv	58	0	fold	65536	11433	3559	7874	0	11433	0	0	1
corpus_set/table/table.csv	58	0	order0	65536	10805	2642	8163	0	11433	0	0	1
corpus_set/table/table.csv	58	0	order1_tok	65536	11212	2642	8570	0	11433	0	0	1
corpus_set/table/table.csv	58	0	order1_byte	65536	22804	10	22794	0	11433	0	0	1
corpus_set/table/table.csv	58	0	context	65536	11420	2646	8774	0	11433	102082	13741	1
corpus_set/table/table.csv	58	1	context	65536	11420	2646	8774	0	11433	97362	7565	1
corpus_set/table/table.csv	58	2	context	65536	11420	2646	8774	0	11433	96617	8216	1
corpus_set/table/table.csv	59	0	fold	65536	11297	3479	7818	0	11297	0	0	1
corpus_set/table/table.csv	59	0	order0	65536	10684	2578	8106	0	11297	0	0	1
corpus_set/table/table.csv	59	0	order1_tok	65536	11085	2578	8507	0	11297	0	0	1
corpus_set/table/table.csv	59	0	order1_byte	65536	22743	10	22733	0	11297	0	0	1
corpus_set/table/table.csv	59	0	context	65536	11280	2582	8698	0	11297	92672	7362	1
corpus_set/table/table.csv	59	1	context	65536	11280	2582	8698	0	11297	93657	7983	1
corpus_set/table/table.csv	59	2	context	65536	11280	2582	8698	0	11297	93806	8034	1
corpus_set/table/table.csv	60	0	fold	65536	11675	3784	7891	0	11675	0	0	1
corpus_set/table/table.csv	60	0	order0	65536	11010	2822	8188	0	11675	0	0	1
corpus_set/table/table.csv	60	0	order1_tok	65536	11375	2822	8553	0	11675	0	0	1
corpus_set/table/table.csv	60	0	order1_byte	65536	22797	10	22787	0	11675	0	0	1
corpus_set/table/table.csv	60	0	context	65536	11581	2826	8755	0	11675	103783	7655	1
corpus_set/table/table.csv	60	1	context	65536	11581	2826	8755	0	11675	100184	8833	1
corpus_set/table/table.csv	60	2	context	65536	11581	2826	8755	0	11675	99074	8346	1
corpus_set/table/table.csv	61	0	fold	65536	11362	3624	7738	0	11362	0	0	1
corpus_set/table/table.csv	61	0	order0	65536	10714	2694	8020	0	11362	0	0	1
corpus_set/table/table.csv	61	0	order1_tok	65536	11081	2694	8387	0	11362	0	0	1
corpus_set/table/table.csv	61	0	order1_byte	65536	22822	10	22812	0	11362	0	0	1
corpus_set/table/table.csv	61	0	context	65536	11233	2698	8535	0	11362	94197	7572	1
corpus_set/table/table.csv	61	1	context	65536	11233	2698	8535	0	11362	95289	7624	1
corpus_set/table/table.csv	61	2	context	65536	11233	2698	8535	0	11362	94479	7547	1
corpus_set/table/table.csv	62	0	fold	65536	11280	3549	7731	0	11280	0	0	1
corpus_set/table/table.csv	62	0	order0	65536	10649	2634	8015	0	11280	0	0	1
corpus_set/table/table.csv	62	0	order1_tok	65536	11017	2634	8383	0	11280	0	0	1
corpus_set/table/table.csv	62	0	order1_byte	65536	22735	10	22725	0	11280	0	0	1
corpus_set/table/table.csv	62	0	context	65536	11186	2638	8548	0	11280	96991	8457	1
corpus_set/table/table.csv	62	1	context	65536	11186	2638	8548	0	11280	95352	7849	1
corpus_set/table/table.csv	62	2	context	65536	11186	2638	8548	0	11280	93551	7949	1
corpus_set/table/table.csv	63	0	fold	65536	11668	3949	7719	0	11668	0	0	1
corpus_set/table/table.csv	63	0	order0	65536	10965	2954	8011	0	11668	0	0	1
corpus_set/table/table.csv	63	0	order1_tok	65536	11299	2954	8345	0	11668	0	0	1
corpus_set/table/table.csv	63	0	order1_byte	65536	22752	10	22742	0	11668	0	0	1
corpus_set/table/table.csv	63	0	context	65536	11476	2958	8518	0	11668	101791	8127	1
corpus_set/table/table.csv	63	1	context	65536	11476	2958	8518	0	11668	100547	8032	1
corpus_set/table/table.csv	63	2	context	65536	11476	2958	8518	0	11668	100881	8110	1
corpus_set/table/table.csv	64	0	fold	65536	11785	3939	7846	0	11785	0	0	1
corpus_set/table/table.csv	64	0	order0	65536	11087	2946	8141	0	11785	0	0	1
corpus_set/table/table.csv	64	0	order1_tok	65536	11452	2946	8506	0	11785	0	0	1
corpus_set/table/table.csv	64	0	order1_byte	65536	22582	10	22572	0	11785	0	0	1
corpus_set/table/table.csv	64	0	context	65536	11611	2950	8661	0	11785	107781	8516	1
corpus_set/table/table.csv	64	1	context	65536	11611	2950	8661	0	11785	102789	11462	1
corpus_set/table/table.csv	64	2	context	65536	11611	2950	8661	0	11785	108345	8352	1
corpus_set/table/table.csv	65	0	fold	65536	11048	3459	7589	0	11048	0	0	1
corpus_set/table/table.csv	65	0	order0	65536	10423	2562	7861	0	11048	0	0	1
corpus_set/table/table.csv	65	0	order1_tok	65536	10770	2562	8208	0	11048	0	0	1
corpus_set/table/table.csv	65	0	order1_byte	65536	22598	10	22588	0	11048	0	0	1
corpus_set/table/table.csv	65	0	context	65536	10929	2566	8363	0	11048	93514	8947	1
corpus_set/table/table.csv	65	1	context	65536	10929	2566	8363	0	11048	95038	8248	1
corpus_set/table/table.csv	65	2	context	65536	10929	2566	8363	0	11048	97612	7954	1
corpus_set/table/table.csv	66	0	fold	65536	11246	3739	7507	0	11246	0	0	1
corpus_set/table/table.csv	66	0	order0	65536	10586	2786	7800	0	11246	0	0	1
corpus_set/table/table.csv	66	0	order1_tok	65536	10968	2786	8182	0	11246	0	0	1
corpus_set/table/table.csv	66	0	order1_byte	65536	22682	10	22672	0	11246	0	0	1
corpus_set/table/table.csv	66	0	context	65536	11125	2790	8335	0	11246	103939	8959	1
corpus_set/table/table.csv	66	1	context	65536	11125	2790	8335	0	11246	102710	8632	1
corpus_set/table/table.csv	66	2	context	65536	11125	2790	8335	0	11246	100735	7863	1
corpus_set/table/table.csv	67	0	fold	65536	11191	3609	7582	0	11191	0	0	1
corpus_set/table/table.csv	67	0	order0	65536	10544	2682	7862	0	11191	0	0	1
corpus_set/table/table.csv	67	0	order1_tok	65536	10893	2682	8211	0	11191	0	0	1
corpus_set/table/table.csv	67	0	order1_byte	65536	22651	10	22641	0	11191	0	0	1
corpus_set/table/table.csv	67	0	context	65536	11030	2686	8344	0	11191	94262	7446	1
corpus_set/table/table.csv	67	1	context	65536	11030	2686	8344	0	11191	96336	8488	1
corpus_set/table/table.csv	67	2	context	65536	11030	2686	8344	0	11191	93269	7263	1
corpus_set/table/table.csv	68	0	fold	65536	11089	3349	7740	0	11089	0	0	1
corpus_set/table/table.csv	68	0	order0	65536	10491	2474	8017	0	11089	0	0	1
corpus_set/table/table.csv	68	0	order1_tok	65536	10868	2474	8394	0	11089	0	0	1
corpus_set/table/table.csv	68	0	order1_byte	65536	22601	10	22591	0	11089	0	0	1
corpus_set/table/table.csv	68	0	context	65536	11047	2478	8569	0	11089	96617	12887	1
corpus_set/table/table.csv	68	1	context	65536	11047	2478	8569	0	11089	94327	7576	1
corpus_set/table/table.csv	68	2	context	65536	11047	2478	8569	0	11089	93010	8166	1
corpus_set/table/table.csv	69	0	fold	65536	11170	3544	7626	0	11170	0	0	1
corpus_set/table/table.csv	69	0	order0	65536	10533	2630	7903	0	11170	0	0	1
corpus_set/table/table.csv	69	0	order1_tok	65536	10889	2630	8259	0	11170	0	0	1
corpus_set/table/table.csv	69	0	order1_byte	65536	22672	10	22662	0	11170	0	0	1
corpus_set/table/table.csv	69	0	context	65536	11040	2634	8406	0	11170	92535	8125	1
corpus_set/table/table.csv	69	1	context	65536	11040	2634	8406	0	11170	93041	8118	1
corpus_set/table/table.csv	69	2	context	65536	11040	2634	8406	0	11170	95770	13441	1
corpus_set/table/table.csv	70	0	fold	65536	11549	3819	7730	0	11549	0	0	1
corpus_set/table/table.csv	70	0	order0	65536	10872	2850	8022	0	11549	0	0	1
corpus_set/table/table.csv	70	0	order1_tok	65536	11222	2850	8372	0	11549	0	0	1
corpus_set/table/table.csv	70	0	order1_byte	65536	22666	10	22656	0	11549	0	0	1
corpus_set/table/table.csv	70	0	context	65536	11368	2854	8514	0	11549	103324	8215	1
corpus_set/table/table.csv	70	1	context	65536	11368	2854	8514	0	11549	100627	8019	1
corpus_set/table/table.csv	70	2	context	65536	11368	2854	8514	0	11549	100279	7678	1
corpus_set/table/table.csv	71	0	fold	65536	11672	3789	7883	0	11672	0	0	1
corpus_set/table/table.csv	71	0	order0	65536	11000	2826	8174	0	11672	0	0	1
corpus_set/table/table.csv	71	0	order1_tok	65536	11345	2826	8519	0	11672	0	0	1
corpus_set/table/table.csv	71	0	order1_byte	65536	22623	10	22613	0	11672	0	0	1
corpus_set/table/table.csv	71	0	context	65536	11532	2830	8702	0	11672	99379	8008	1
corpus_set/table/table.csv	71	1	context	65536	11532	2830	8702	0	11672	99076	8526	1
corpus_set/table/table.csv	71	2	context	65536	11532	2830	8702	0	11672	98611	7615	1
corpus_set/table/table.csv	72	0	fold	65536	11744	3994	7750	0	11744	0	0	1
corpus_set/table/table.csv	72	0	order0	65536	11034	2990	8044	0	11744	0	0	1
corpus_set/table/table.csv	72	0	order1_tok	65536	11363	2990	8373	0	11744	0	0	1
corpus_set/table/table.csv	72	0	order1_byte	65536	22696	10	22686	0	11744	0	0	1
corpus_set/table/table.csv	72	0	context	65536	11521	2994	8527	0	11744	99715	9568	1
corpus_set/table/table.csv	72	1	context	65536	11521	2994	8527	0	11744	99367	9906	1
corpus_set/table/table.csv	72	2	context	65536	11521	2994	8527	0	11744	101299	8161	1
corpus_set/table/table.csv	73	0	fold	65536	11541	3929	7612	0	11541	0	0	1
corpus_set/table/table.csv	73	0	order0	65536	10846	2938	7908	0	11541	0	0	1
corpus_set/table/table.csv	73	0	order1_tok	65536	11213	2938	8275	0	11541	0	0	1
corpus_set/table/table.csv	73	0	order1_byte	65536	22664	10	22654	0	11541	0	0	1
corpus_set/table/table.csv	73	0	context	65536	11343	2942	8401	0	11541	100830	8208	1
corpus_set/table/table.csv	73	1	context	65536	11343	2942	8401	0	11541	99669	8449	1
corpus_set/table/table.csv	73	2	context	65536	11343	2942	8401	0	11541	98801	8253	1
corpus_set/table/table.csv	74	0	fold	65536	10995	3289	7706	0	10995	0	0	1
corpus_set/table/table.csv	74	0	order0	65536	10408	2426	7982	0	10995	0	0	1
corpus_set/table/table.csv	74	0	order1_tok	65536	10776	2426	8350	0	10995	0	0	1
corpus_set/table/table.csv	74	0	order1_byte	65536	22619	10	22609	0	10995	0	0	1
corpus_set/table/table.csv	74	0	context	65536	10956	2430	8526	0	10995	92317	8102	1
corpus_set/table/table.csv	74	1	context	65536	10956	2430	8526	0	10995	93036	7847	1
corpus_set/table/table.csv	74	2	context	65536	10956	2430	8526	0	10995	90176	6970	1
corpus_set/table/table.csv	75	0	fold	65536	11304	3644	7660	0	11304	0	0	1
corpus_set/table/table.csv	75	0	order0	65536	10652	2710	7942	0	11304	0	0	1
corpus_set/table/table.csv	75	0	order1_tok	65536	10987	2710	8277	0	11304	0	0	1
corpus_set/table/table.csv	75	0	order1_byte	65536	22687	10	22677	0	11304	0	0	1
corpus_set/table/table.csv	75	0	context	65536	11173	2714	8459	0	11304	95826	11090	1
corpus_set/table/table.csv	75	1	context	65536	11173	2714	8459	0	11304	105211	13208	1
corpus_set/table/table.csv	75	2	context	65536	11173	2714	8459	0	11304	98416	8146	1
corpus_set/table/table.csv	76	0	fold	65536	11033	3549	7484	0	11033	0	0	1
corpus_set/table/table.csv	76	0	order0	65536	10395	2634	7761	0	11033	0	0	1
corpus_set/table/table.csv	76	0	order1_tok	65536	10754	2634	8120	0	11033	0	0	1
corpus_set/table/table.csv	76	0	order1_byte	65536	22626	10	22616	0	11033	0	0	1
corpus_set/table/table.csv	76	0	context	65536	10894	2638	8256	0	11033	90712	8500	1
corpus_set/table/table.csv	76	1	context	65536	10894	2638	8256	0	11033	93414	7598	1
corpus_set/table/table.csv	76	2	context	65536	10894	2638	8256	0	11033	92425	7551	1
corpus_set/table/table.csv	77	0	fold	65536	11169	3519	7650	0	11169	0	0	1
corpus_set/table/table.csv	77	0	order0	65536	10535	2610	7925	0	11169	0	0	1
corpus_set/table/table.csv	77	0	order1_tok	65536	10897	2610	8287	0	11169	0	0	1
corpus_set/table/table.csv	77	0	order1_byte	65536	22629	10	22619	0	11169	0	0	1
corpus_set/table/table.csv	77	0	context	65536	11039	2614	8425	0	11169	92666	7220	1
corpus_set/table/table.csv	77	1	context	65536	11039	2614	8425	0	11169	93970	7155	1
corpus_set/table/table.csv	77	2	context	65536	11039	2614	8425	0	11169	92424	7098	1
corpus_set/table/table.csv	78	0	fold	65536	11775	4019	7756	0	11775	0	0	1
corpus_set/table/table.csv	78	0	order0	65536	11064	3010	8054	0	11775	0	0	1
corpus_set/table/table.csv	78	0	order1_tok	65536	11424	3010	8414	0	11775	0	0	1
corpus_set/table/table.csv	78	0	order1_byte	65536	22779	10	22769	0	11775	0	0	1
corpus_set/table/table.csv	78	0	context	65536	11583	3014	8569	0	11775	102838	8324	1
corpus_set/table/table.csv	78	1	context	65536	11583	3014	8569	0	11775	104840	8495	1
corpus_set/table/table.csv	78	2	context	65536	11583	3014	8569	0	11775	103944	8271	1
corpus_set/table/table.csv	79	0	fold	65536	10745	3249	7496	0	10745	0	0	1
corpus_set/table/table.csv	79	0	order0	65536	10164	2394	7770	0	10745	0	0	1
corpus_set/table/table.csv	79	0	order1_tok	65536	10535	2394	8141	0	10745	0	0	1
corpus_set/table/table.csv	79	0	order1_byte	65536	22609	10	22599	0	10745	0	0	1
corpus_set/table/table.csv	79	0	context	65536	10671	2398	8273	0	10745	88905	7030	1
corpus_set/table/table.csv	79	1	context	65536	10671	2398	8273	0	10745	90656	11840	1
corpus_set/table/table.csv	79	2	context	65536	10671	2398	8273	0	10745	87441	8572	1
corpus_set/table/table.csv	80	0	fold	65536	12024	4099	7925	0	12024	0	0	1
corpus_set/table/table.csv	80	0	order0	65536	11302	3074	8228	0	12024	0	0	1
corpus_set/table/table.csv	80	0	order1_tok	65536	11673	3074	8599	0	12024	0	0	1
corpus_set/table/table.csv	80	0	order1_byte	65536	22604	10	22594	0	12024	0	0	1
corpus_set/table/table.csv	80	0	context	65536	11868	3078	8790	0	12024	105966	8057	1
corpus_set/table/table.csv	80	1	context	65536	11868	3078	8790	0	12024	109691	8293	1
corpus_set/table/table.csv	80	2	context	65536	11868	3078	8790	0	12024	106415	8223	1
corpus_set/table/table.csv	81	0	fold	65536	11288	3599	7689	0	11288	0	0	1
corpus_set/table/table.csv	81	0	order0	65536	10642	2674	7968	0	11288	0	0	1
corpus_set/table/table.csv	81	0	order1_tok	65536	10979	2674	8305	0	11288	0	0	1
corpus_set/table/table.csv	81	0	order1_byte	65536	22631	10	22621	0	11288	0	0	1
corpus_set/table/table.csv	81	0	context	65536	11126	2678	8448	0	11288	99387	7929	1
corpus_set/table/table.csv	81	1	context	65536	11126	2678	8448	0	11288	92864	11028	1
corpus_set/table/table.csv	81	2	context	65536	11126	2678	8448	0	11288	101886	7523	1
corpus_set/table/table.csv	82	0	fold	65536	11330	3754	7576	0	11330	0	0	1
